time, axm_ori, aym_ori, azm_ori, axl_ori, ayl_ori, azl_ori, axm, aym, azm, axl, ayl, azl, acc1x, acc1y, acc1z, acc2x, acc2y, acc2z, acc3x, acc3y, acc3z
1468176068316196,-0.0258789,0.0732422,0.90332,-0.006588,0.108336,0.982344,-0.0121789,0.0605422,0.96632,-0.011188,0.083236,0.986644,-0.482784,0.318836,0,-0.459963,0,0,-0.415998,0.335421,0,
1468176068322254,-0.0244141,0.0805664,0.895508,-0.01098,0.106872,0.968436,-0.0107141,0.0678664,0.958508,-0.01558,0.081772,0.972736,-0.394265,0.342084,0,-0.463323,0,0,-0.415589,0.335659,0,
1468176068328314,-0.0244141,0.0703125,0.900879,-0.011712,0.090036,0.963312,-0.0107141,0.0576125,0.963879,-0.016312,0.064936,0.967612,-0.300579,0.36295,0,-0.455264,0.300273,0,-0.412467,0.336698,0,
1468176068334375,-0.0253906,0.0761719,0.902344,-0.017568,0.105408,0.9699,-0.0116906,0.0634719,0.965344,-0.022168,0.080308,0.9742,0,0.3802,0,-0.445407,0.310715,0,-0.410268,0.338896,0,
1468176068340437,-0.0332031,0.0795898,0.918945,-0.0183,0.099552,0.993324,-0.0195031,0.0668898,0.981945,-0.0229,0.074452,0.997624,0,0.401561,0,-0.428018,0.321438,0,-0.406112,0.343488,0,
1468176068346520,-0.0288086,0.0761719,0.912598,-0.02196,0.103944,1.00064,-0.0151086,0.0634719,0.975598,-0.02656,0.078844,1.00494,0,0.420191,0,-0.413127,0.32886,0,-0.399744,0.346277,0,
1468176068352573,-0.0375977,0.0737305,0.922363,-0.028548,0.094428,1.00357,-0.0238977,0.0610305,0.985363,-0.033148,0.069328,1.00787,0,0.45085,0,-0.400612,0.337269,0,-0.394173,0.348321,0,
1468176068358634,-0.0463867,0.0703125,0.952637,-0.024156,0.089304,1.01455,-0.0326867,0.0576125,1.01564,-0.028756,0.064204,1.01885,0,0.484759,0,-0.389108,0.346963,0,-0.389916,0.350858,0,
1468176068364704,-0.0493164,0.0708008,0.946289,-0.02562,0.09882,1.01894,-0.0356164,0.0581008,1.00929,-0.03022,0.07372,1.02324,0,0.515771,0,-0.389015,0.35669,0,-0.386842,0.351572,0,
1468176068370764,-0.043457,0.0698242,0.954102,-0.015372,0.10248,1.0087,-0.029757,0.0571242,1.0171,-0.019972,0.07738,1.013,0,0.521784,0,-0.392249,0.364481,0,-0.386676,0.350894,0,
1468176068376818,-0.0297852,0.0732422,0.930176,-0.012444,0.092964,1.00577,-0.0160852,0.0605422,0.993176,-0.017044,0.067864,1.01007,0,0.511589,0,-0.393408,0.366867,0,-0.385494,0.348165,0,
1468176068382876,-0.0273438,0.0712891,0.920898,-0.005124,0.092232,0.988932,-0.0136438,0.0585891,0.983898,-0.009724,0.067132,0.993232,0,0.475937,0,-0.391137,0.373893,0,-0.385204,0.346854,0,
1468176068388938,-0.0112305,0.0761719,0.918457,0.000732,0.10248,0.99552,0.00246953,0.0634719,0.981457,-0.003868,0.07738,0.99982,0,0.414148,0,-0.387671,0.378557,0,-0.384406,0.344124,0,
1468176068394999,-0.00146484,0.0688477,0.916504,-0,0.101016,0.983076,0.0122352,0.0561477,0.979504,-0.0046,0.075916,0.987376,0,0.339234,0,-0.372947,0.378952,0,-0.383044,0.340445,0,
1468176068401059,0.00488281,0.0712891,0.912109,0.004392,0.105408,0.978684,0.0185828,0.0585891,0.975109,-0.000208,0.080308,0.982984,-0.299346,0,0,-0.354835,0.372472,0,-0.380993,0.337063,0,
1468176068407116,-0.0112305,0.0810547,0.912598,0.005856,0.096624,0.972828,0.00246953,0.0683547,0.975598,0.001256,0.071524,0.977128,-0.314682,0,0,-0.332751,0.370829,0,-0.378297,0.336532,0,
1468176068413174,-0.00585938,0.0839844,0.912598,0.00366,0.103944,0.980148,0.00784063,0.0712844,0.975598,-0.00094,0.078844,0.984448,-0.341868,0,0,-0.314871,0.368117,0,-0.376793,0.336597,0,
1468176068419230,-0.00585938,0.0703125,0.922852,0.004392,0.108336,0.994788,0.00784063,0.0576125,0.985852,-0.000208,0.083236,0.999088,-0.344745,0,0,-0.299878,0.364617,0,-0.374574,0.336668,0,
1468176068425302,-0.012207,0.0913086,0.927734,-0.002928,0.103944,0.996252,0.00149297,0.0786086,0.990734,-0.007528,0.078844,1.00055,-0.372301,0,0,-0.302345,0.362052,0,-0.376241,0.338142,0,
1468176068431362,-0.0166016,0.0703125,0.944336,0.002928,0.092964,1.00723,-0.00290156,0.0576125,1.00734,-0.001672,0.067864,1.01153,-0.361791,0,0,-0.299325,0.358249,0,-0.379292,0.337877,0,
1468176068437422,-0.0200195,0.0693359,0.928223,-0.002928,0.093696,1.0065,-0.00631953,0.0566359,0.991223,-0.007528,0.068596,1.0108,-0.350151,0,0,-0.299593,0.356337,0,-0.375503,0.335769,0,
1468176068443483,-0.0297852,0.0693359,0.918945,-0.013908,0.082716,0.997716,-0.0160852,0.0566359,0.981945,-0.018508,0.057616,1.00202,-0.318082,0.305576,0,-0.295825,0.35899,0,-0.371262,0.33163,0,
1468176068449538,-0.0317383,0.0585938,0.933594,-0.012444,0.090768,0.99918,-0.0180383,0.0458938,0.996594,-0.017044,0.065668,1.00348,0,0.351261,0,-0.29791,0.361694,0,-0.368686,0.32877,0,
1468176068455596,-0.0151367,0.0610352,0.933594,-0.002196,0.07686,0.9882,-0.00143672,0.0483352,0.996594,-0.006796,0.05176,0.9925,0,0.356973,0,0,0.356246,0,-0.365681,0.324132,0,
1468176068461655,-0.0136719,0.0532227,0.933105,-0.005856,0.081252,0.996252,2.81241e-05,0.0405227,0.996105,-0.010456,0.056152,1.00055,0,0.365988,0,0,0.349356,0,-0.364041,0.322671,0,
1468176068467713,-0.0107422,0.0537109,0.91748,0.002196,0.078324,0.980148,0.00295781,0.0410109,0.98048,-0.002404,0.053224,0.984448,0,0.354863,0,0,0.340005,0,-0.360731,0.32222,0,
1468176068473770,-0.0224609,0.0615234,0.900879,-0.001464,0.08052,0.977952,-0.00876094,0.0488234,0.963879,-0.006064,0.05542,0.982252,0,0.33847,0,0,0.330895,0,-0.360714,0.322544,0,
1468176068479829,-0.0166016,0.0527344,0.898438,-0.002196,0.086376,0.97356,-0.00290156,0.0400344,0.961438,-0.006796,0.061276,0.97786,0,0.316576,0,0,0.319649,0,-0.360515,0.325103,0,
1468176068485894,-0.00732422,0.0742188,0.89502,0.002196,0.090768,0.964776,0.00637578,0.0615188,0.95802,-0.002404,0.065668,0.969076,0,0.307838,0,0,0.304262,0,-0.362412,0.326676,0,
1468176068491953,0.000488281,0.0654297,0.900879,0.012444,0.074664,0.967704,0.0141883,0.0527297,0.963879,0.007844,0.049564,0.972004,0,0,0,0,0,0,-0.363641,0.326304,0,
1468176068498009,0.00585938,0.0532227,0.902832,0.0183,0.078324,0.96624,0.0195594,0.0405227,0.965832,0.0137,0.053224,0.97054,0,0,-0.300482,0,0,0,-0.36249,0.323711,0,
1468176068504072,0.00537109,0.059082,0.896973,0.010248,0.090768,0.968436,0.0190711,0.046382,0.959973,0.005648,0.065668,0.972736,0,0,-0.313636,0,0,0,-0.361138,0.321242,0,
1468176068510129,-0.00732422,0.0761719,0.906738,0.005124,0.092232,0.983076,0.00637578,0.0634719,0.969738,0.000524,0.067132,0.987376,0,0,-0.296135,0,0,0,-0.359699,0.318509,0,
1468176068516192,-0.0209961,0.0732422,0.938477,0.000732,0.099552,1.0043,-0.00729609,0.0605422,1.00148,-0.003868,0.074452,1.0086,0,0,0,0,0,0,-0.356558,0.317468,0,
1468176068522251,-0.0234375,0.0766602,0.970215,-0.000732,0.10614,1.04969,-0.0097375,0.0639602,1.03321,-0.005332,0.08104,1.05399,-0.324889,0,0,0,0,0,-0.354902,0.317785,0,
1468176068528312,-0.0200195,0.081543,0.985352,0.002196,0.105408,1.03651,-0.00631953,0.068843,1.04835,-0.002404,0.080308,1.04081,-0.384196,0.317563,0,0,0.296112,0,-0.354662,0.317543,0,
1468176068534373,-0.0161133,0.0820312,0.938965,0.002928,0.096624,1.0043,-0.00241328,0.0693313,1.00196,-0.001672,0.071524,1.0086,-0.41814,0.353149,0,0,0.303457,0,-0.353765,0.317107,0,
1468176068540435,-0.0141602,0.0751953,0.927734,-0.000732,0.098088,0.994056,-0.000460156,0.0624953,0.990734,-0.005332,0.072988,0.998356,-0.428636,0.373174,0,0,0.311581,0,-0.352359,0.316066,0,
1468176068546497,-0.0078125,0.0795898,0.929199,-0.002928,0.095892,0.989664,0.0058875,0.0668898,0.992199,-0.007528,0.070792,0.993964,-0.436088,0.370813,0,0,0.315475,0,-0.352618,0.316863,0,
1468176068552557,-0.00390625,0.0649414,0.908691,0.002928,0.085644,0.972828,0.00979375,0.0522414,0.971691,-0.001672,0.060544,0.977128,-0.40857,0.355854,0,0,0.317644,0,-0.351492,0.318187,0,
1468176068558642,0.00732422,0.0581055,0.90625,0.016104,0.078324,0.98088,0.0210242,0.0454055,0.96925,0.011504,0.053224,0.98518,-0.362048,0.32331,0,0,0.311723,0,-0.349653,0.317721,0,
1468176068564703,0.0146484,0.0429688,0.899902,0.005124,0.0732,0.969168,0.0283484,0.0302688,0.962902,0.000524,0.0481,0.973468,-0.302297,0.298465,0,0,0.301679,0,-0.34785,0.3179,0,
1468176068570759,-0.00390625,0.0571289,0.906738,0.004392,0.084912,0.982344,0.00979375,0.0444289,0.969738,-0.000208,0.059812,0.986644,0,0,0,0,0.296411,0,-0.346489,0.319477,0,
1468176068576818,0.000488281,0.059082,0.910645,0.011712,0.08784,0.979416,0.0141883,0.046382,0.973645,0.007112,0.06274,0.983716,0,0,0,0,0.294846,0,-0.343154,0.320619,0,
1468176068582895,0.0107422,0.0668945,0.919434,0.021228,0.085644,0.976488,0.0244422,0.0541945,0.982434,0.016628,0.060544,0.980788,0,0,0,-0.300136,0,0,-0.337946,0.319531,0,
1468176068588956,0.0205078,0.0595703,0.92041,0.037332,0.086376,0.964776,0.0342078,0.0468703,0.98341,0.032732,0.061276,0.969076,0,0,0,-0.307214,0,0,-0.332876,0.315267,0,
1468176068595014,0.0205078,0.0512695,0.879395,0.034404,0.079056,0.959652,0.0342078,0.0385695,0.942395,0.029804,0.053956,0.963952,0,0,0,-0.308403,0,0,-0.32837,0.310274,0,
1468176068601073,0.0195312,0.0439453,0.885742,0.02196,0.067344,0.943548,0.0332313,0.0312453,0.948742,0.01736,0.042244,0.947848,0,0,-0.307586,-0.305972,0,0,-0.323404,0.306443,0,
1468176068607134,-0.000976562,0.0483398,0.888184,0.013176,0.067344,0.943548,0.0127234,0.0356398,0.951184,0.008576,0.042244,0.947848,0,0,-0.365058,-0.298939,0,0,-0.321961,0.304671,0,
1468176068613194,-0.012207,0.0488281,0.913574,0.005124,0.059292,0.979416,0.00149297,0.0361281,0.976574,0.000524,0.034192,0.983716,0,0,-0.368234,-0.296721,0,0,-0.320923,0.305187,0,
1468176068619249,-0.0205078,0.0400391,0.938477,0.004392,0.078324,1.01382,-0.00680781,0.0273391,1.00148,-0.000208,0.053224,1.01812,0,0,-0.302758,-0.299472,0,0,-0.320643,0.306021,0,
1468176068625313,-0.00976562,0.0615234,0.963379,0.000732,0.076128,1.02626,0.00393438,0.0488234,1.02638,-0.003868,0.051028,1.03056,0,0.309654,0,-0.303337,0,0,-0.321252,0.308625,0,
1468176068631374,-0.0302734,0.0737305,0.979492,-0.016836,0.093696,1.02992,-0.0165734,0.0610305,1.04249,-0.021436,0.068596,1.03422,0,0.394069,0,-0.310493,0.299855,0,-0.322846,0.315301,0,
1468176068637435,-0.046875,0.0722656,0.952637,-0.024156,0.099552,1.01016,-0.033175,0.0595656,1.01564,-0.028756,0.074452,1.01446,-0.356519,0.470832,0,-0.318524,0.314147,0,-0.322109,0.323058,0,
1468176068643496,-0.0258789,0.0649414,0.963867,-0.011712,0.081252,1.01162,-0.0121789,0.0522414,1.02687,-0.016312,0.056152,1.01592,-0.412374,0.493112,0,-0.318593,0.318213,0,-0.317871,0.326429,0,
1468176068649554,-0.0151367,0.0581055,0.921875,-0.000732,0.081252,1.00211,-0.00143672,0.0454055,0.984875,-0.005332,0.056152,1.00641,-0.451896,0.483415,0,-0.316397,0.317711,0,-0.311859,0.328234,0,
1468176068655616,0.000488281,0.0605469,0.902344,0.004392,0.079788,0.983808,0.0141883,0.0478469,0.965344,-0.000208,0.054688,0.988108,-0.471729,0.459228,0,-0.316735,0.312382,0,-0.306652,0.328002,0,
1468176068661686,0.0146484,0.0595703,0.910645,0.009516,0.08052,0.974292,0.0283484,0.0468703,0.973645,0.004916,0.05542,0.978592,-0.462235,0.377678,0,-0.318893,0.300981,0,-0.303332,0.325726,0,
1468176068667741,0.0175781,0.0585938,0.899902,0.016104,0.089304,0.957456,0.0312781,0.0458938,0.962902,0.011504,0.064204,0.961756,-0.453328,0,0,-0.322835,0,0,-0.305286,0.32173,0,
1468176068673798,0.00488281,0.0649414,0.901855,0.019032,0.086376,0.965508,0.0185828,0.0522414,0.964855,0.014432,0.061276,0.969808,-0.470728,0,0,-0.334132,0,0,-0.308405,0.318115,0,
1468176068679859,0.0170898,0.0566406,0.900879,0.021228,0.079788,0.971364,0.0307898,0.0439406,0.963879,0.016628,0.054688,0.975664,-0.480432,0,0,-0.345993,0,0,-0.311622,0.313182,0,
1468176068685919,0.0214844,0.0644531,0.902344,0.019764,0.087108,0.97356,0.0351844,0.0517531,0.965344,0.015164,0.062008,0.97786,-0.503186,0,-0.295054,-0.366957,0,0,-0.315688,0.307838,0,
1468176068691981,0.0102539,0.0654297,0.916016,0.019032,0.090036,0.97356,0.0239539,0.0527297,0.979016,0.014432,0.064936,0.97786,-0.529008,0,0,-0.38302,0,0,-0.322368,0.303539,0,
1468176068698041,-0.00537109,0.0581055,0.90625,0.004392,0.078324,0.976488,0.00832891,0.0454055,0.96925,-0.000208,0.053224,0.980788,-0.527828,0,0,-0.393455,0,0,-0.325796,0.301255,0,
1468176068704101,-0.0107422,0.0395508,0.924316,-0.005124,0.066612,0.982344,0.00295781,0.0268508,0.987316,-0.009724,0.041512,0.986644,-0.493412,0,0,-0.3952,0,0,-0.326966,0.299627,0,
1468176068710161,-0.0205078,0.0322266,0.939941,-0.001464,0.05856,0.99552,-0.00680781,0.0195266,1.00294,-0.006064,0.03346,0.99982,-0.456805,0,0,-0.394997,0,0,-0.326792,0.298652,0,
1468176068716256,-0.0253906,0.0380859,0.952148,-0.01464,0.081252,1.01455,-0.0116906,0.0253859,1.01515,-0.01924,0.056152,1.01885,-0.433075,0.332634,0,-0.405275,0.300458,0,-0.329884,0.297987,0,
1468176068722322,-0.0424805,0.0629883,0.958008,-0.026352,0.0915,1.03066,-0.0287805,0.0502883,1.02101,-0.030952,0.0664,1.03496,-0.440283,0.43537,0,-0.428932,0.325956,0,-0.336638,0.299424,0,
1468176068728383,-0.046875,0.0639648,0.971191,-0.024156,0.084912,1.05115,-0.033175,0.0512648,1.03419,-0.028756,0.059812,1.05545,-0.461356,0.509754,0,-0.449758,0.344989,0,-0.342168,0.300753,0,
1468176068734441,-0.0283203,0.0717773,0.985352,-0.008784,0.08784,1.04603,-0.0146203,0.0590773,1.04835,-0.013384,0.06274,1.05033,-0.523961,0.534539,0,-0.475119,0.351042,0,-0.348505,0.30069,0,
1468176068740502,-0.0297852,0.0649414,0.969727,-0.006588,0.099552,1.03944,-0.0160852,0.0522414,1.03273,-0.011188,0.074452,1.04374,-0.607373,0.55126,0.354252,-0.499126,0.354729,0,-0.355842,0.301958,0,
1468176068746566,-0.0170898,0.0625,0.94043,-0.000732,0.083448,1.02553,-0.00338984,0.0498,1.00343,-0.005332,0.058348,1.02983,-0.645193,0.530694,0.353648,-0.513296,0.355718,0,-0.361931,0.30255,0,
1468176068752628,-0.0107422,0.0664062,0.924805,0.00366,0.075396,1.00577,0.00295781,0.0537063,0.987805,-0.00094,0.050296,1.01007,-0.644465,0.469649,0.296756,-0.518998,0.344851,0,-0.366581,0.304049,0,
1468176068758686,0.00439453,0.059082,0.90625,0.020496,0.082716,0.989664,0.0180945,0.046382,0.96925,0.015896,0.057616,0.993964,-0.648587,0.374064,0,-0.522775,0.320797,0,-0.372011,0.303656,0,
1468176068764759,0.00244141,0.046875,0.90918,0.01098,0.071736,0.976488,0.0161414,0.034175,0.97218,0.00638,0.046636,0.980788,-0.618218,0.321978,0,-0.52658,0.308259,0,-0.375078,0.305008,0,
1468176068770818,-0.00927734,0.0458984,0.884766,0.005124,0.066612,0.965508,0.00442266,0.0331984,0.947766,0.000524,0.041512,0.969808,-0.575702,0,0,-0.530078,0.305788,0,-0.377594,0.306537,0,
1468176068776877,-0.00488281,0.0371094,0.901367,0.00366,0.06954,0.969168,0.00881719,0.0244094,0.964367,-0.00094,0.04444,0.973468,-0.544725,0,0,-0.531545,0.308141,0,-0.378836,0.307993,0,
1468176068782938,-0.00634766,0.0522461,0.912109,0.005856,0.07686,0.987468,0.00735234,0.0395461,0.975109,0.001256,0.05176,0.991768,-0.53972,0,0,-0.538369,0.315675,0,-0.382829,0.309413,0,
1468176068788997,-0.0214844,0.0507812,0.928711,-0.008784,0.085644,1.00211,-0.00778437,0.0380813,0.991711,-0.013384,0.060544,1.00641,-0.54134,0.314219,0,-0.544778,0.333132,0,-0.386097,0.31209,0,
1468176068795138,-0.0356445,0.0473633,0.965332,-0.012444,0.07686,1.0226,-0.0219445,0.0346633,1.02833,-0.017044,0.05176,1.0269,-0.554664,0.374803,0,-0.547564,0.352758,0,-0.391151,0.316285,0,
1468176068801192,-0.0439453,0.0385742,0.947266,-0.015372,0.07686,1.02626,-0.0302453,0.0258742,1.01027,-0.019972,0.05176,1.03056,-0.5666,0.429385,0,-0.55162,0.378531,0,-0.395631,0.32058,0,
1468176068807253,-0.0341797,0.0639648,0.939941,-0.024888,0.083448,1.02773,-0.0204797,0.0512648,1.00294,-0.029488,0.058348,1.03203,-0.617986,0.486002,0,-0.560245,0.404562,0,-0.403828,0.323029,0,
1468176068813312,-0.0390625,0.0620117,0.935547,-0.019764,0.08052,1.00943,-0.0253625,0.0493117,0.998547,-0.024364,0.05542,1.01373,-0.643171,0.541932,0,-0.56691,0.426982,0,-0.412034,0.325302,0,
1468176068819370,-0.043457,0.0522461,0.925781,-0.01098,0.071736,0.994056,-0.029757,0.0395461,0.988781,-0.01558,0.046636,0.998356,-0.645494,0.563772,0,-0.574194,0.440452,0,-0.419885,0.329323,0,
1468176068825451,-0.0151367,0.0463867,0.888184,-0.004392,0.062952,0.953796,-0.00143672,0.0336867,0.951184,-0.008992,0.037852,0.958096,-0.64823,0.534228,0,-0.586268,0.441387,0,-0.427201,0.330305,0,
1468176068831510,0.00390625,0.0366211,0.880371,0.00366,0.05856,0.94428,0.0176063,0.0239211,0.943371,-0.00094,0.03346,0.94858,-0.648021,0.468661,0,-0.599424,0.43424,0,-0.433878,0.330063,0,
1468176068837569,0.0117188,0.0263672,0.912109,0.015372,0.041724,0.983076,0.0254188,0.0136672,0.975109,0.010772,0.016624,0.987376,-0.593711,0.38878,0,-0.600404,0.418599,0,-0.438027,0.327221,0,
1468176068843778,0.00976562,0.0107422,0.929199,0.019032,0.038064,1.01016,0.0234656,-0.00195781,0.992199,0.014432,0.012964,1.01446,-0.528586,0.312017,0,-0.588986,0.396143,0,-0.441297,0.324922,0,
1468176068849836,0.0146484,0.0141602,0.963379,0.01464,0.04392,1.0226,0.0283484,0.00146016,1.02638,0.01004,0.01882,1.0269,-0.491496,0,0,-0.581729,0.373483,0,-0.443475,0.323827,0,
1468176068855896,0.00683594,0.0214844,0.974121,0.013176,0.05124,1.04969,0.0205359,0.00878438,1.03712,0.008576,0.02614,1.05399,-0.48129,0,0,-0.5756,0.361827,0,-0.449147,0.325062,0,
1468176068861954,-0.00439453,0.0297852,0.981934,0.012444,0.053436,1.05847,0.00930547,0.0170852,1.04493,0.007844,0.028336,1.06277,-0.496031,0,0,-0.571588,0.353726,0,-0.456729,0.328234,0,
1468176068868014,-0.00390625,0.0361328,0.966797,0.005124,0.066612,1.05481,0.00979375,0.0234328,1.0298,0.000524,0.041512,1.05911,-0.551954,0,0.356266,-0.577094,0.352046,0,-0.464576,0.331209,0,
1468176068874076,-0.00244141,0.034668,0.95459,0.008052,0.057828,1.03066,0.0112586,0.021968,1.01759,0.003452,0.032728,1.03496,-0.612464,0,0.402209,-0.580986,0.352121,0,-0.470159,0.332276,0,
1468176068880134,-0.00878906,0.0307617,0.944336,0.012444,0.046116,1.02187,0.00491094,0.0180617,1.00734,0.007844,0.021016,1.02617,-0.647779,0.322946,0.383681,-0.581527,0.360704,0,-0.474276,0.331883,0,
1468176068886193,0.00683594,0.00390625,0.943359,0.012444,0.027816,1.0065,0.0205359,-0.00879375,1.00636,0.007844,0.002716,1.0108,-0.621983,0.326018,0.311866,-0.576542,0.362837,0,-0.473905,0.32977,0,
1468176068892254,-0.00292969,-0.0219727,0.922363,0.002196,0.00732,0.994788,0.0107703,-0.0346727,0.985363,-0.002404,-0.01778,0.999088,-0.536894,0.334969,0,-0.561886,0.365556,0,-0.469454,0.329685,0,
1468176068898315,0.00830078,-0.0239258,0.92041,0.008784,-0.005124,0.990396,0.0220008,-0.0366258,0.98341,0.004184,-0.030224,0.994696,-0.416593,0.318898,0,-0.545061,0.364541,0,-0.464447,0.328354,0,
1468176068904373,-0.00585938,-0.012207,0.922852,-0.008784,0.010248,0.987468,0.00784063,-0.024907,0.985852,-0.013384,-0.014852,0.991768,-0.332154,0.337081,0,-0.529094,0.371147,0,-0.462119,0.329268,0,
1468176068910433,-0.0244141,-0.00683594,0.942383,-0.016104,0.024156,1.01162,-0.0107141,-0.0195359,1.00538,-0.020704,-0.000944,1.01592,0,0.377556,0,-0.516083,0.376538,0,-0.461232,0.332445,0,
1468176068916492,-0.0302734,-0.0078125,0.950195,-0.008052,0.01464,1.01675,-0.0165734,-0.0205125,1.0132,-0.012652,-0.01046,1.02105,0,0.43003,0,-0.503121,0.376644,0,-0.461606,0.335951,0,
1468176068922553,-0.0200195,-0.0161133,0.948242,0.000732,0.006588,1.00577,-0.00631953,-0.0288133,1.01124,-0.003868,-0.018512,1.01007,0,0.44232,0,-0.48837,0.368789,0,-0.461994,0.339602,0,
1468176068928632,-0.00634766,-0.0317383,0.930176,0.002196,0.006588,1.00138,0.00735234,-0.0444383,0.993176,-0.002404,-0.018512,1.00568,0,0.455991,0,-0.461588,0.357038,0,-0.46293,0.341482,0,
1468176068934692,-0.0078125,0.000488281,0.918945,0.001464,0.022692,1.00064,0.0058875,-0.0122117,0.981945,-0.003136,-0.002408,1.00494,-0.318281,0.439498,0,-0.447871,0.345538,0,-0.465934,0.341678,0,
1468176068940770,-0.0146484,-0.00732422,0.926758,-0.002928,0.011712,0.99918,-0.000948437,-0.0200242,0.989758,-0.007528,-0.013388,1.00348,-0.31624,0.408202,0,-0.43377,0.337646,0,-0.46714,0.34359,0,
1468176068946828,-0.0200195,-0.00878906,0.933594,-0.005124,0.016836,1.01162,-0.00631953,-0.0214891,0.996594,-0.009724,-0.008264,1.01592,-0.329345,0.386049,0,-0.4234,0.3396,0,-0.468289,0.347588,0,
1468176068952891,-0.0141602,-0.0151367,0.945801,0.000732,0.012444,1.00723,-0.000460156,-0.0278367,1.0088,-0.003868,-0.012656,1.01153,-0.347118,0.372218,0,-0.413144,0.344679,0,-0.469188,0.352661,0,
1468176068958949,-0.00292969,-0.0078125,0.935059,0.005856,0.017568,1.01089,0.0107703,-0.0205125,0.998059,0.001256,-0.007532,1.01519,-0.391644,0.357763,0,-0.411071,0.349284,0,-0.47225,0.356114,0,
1468176068965010,0.00390625,0.00390625,0.935059,0.00366,0.02196,0.997716,0.0176063,-0.00879375,0.998059,-0.00094,-0.00314,1.00202,-0.402917,0.337167,0,-0.416454,0.351826,0,-0.478124,0.357975,0,
1468176068971069,0.0117188,-0.000976562,0.907227,0.013176,0.0183,0.987468,0.0254188,-0.0136766,0.970227,0.008576,-0.0068,0.991768,-0.422443,0,0,-0.416507,0.349479,0,-0.482665,0.355984,0,
1468176068977127,0.00830078,-0.000488281,0.911133,0.016836,0.026352,0.979416,0.0220008,-0.0131883,0.974133,0.012236,0.001252,0.983716,-0.443784,0,0,-0.414024,0.344097,0,-0.488248,0.352322,0,
1468176068983190,0.0161133,0.00439453,0.913086,0.005856,0.030744,0.983076,0.0298133,-0.00830547,0.976086,0.001256,0.005644,0.987376,-0.482224,0,0,-0.409693,0.336091,0,-0.493469,0.348182,0,
1468176068989263,0.00683594,0.00146484,0.910156,0.01098,0.03294,0.980148,0.0205359,-0.0112352,0.973156,0.00638,0.00784,0.984448,-0.505814,0,0,-0.399537,0.327317,0,-0.496642,0.345027,0,
1468176068995323,0.00146484,-0.00878906,0.907715,0.012444,0.0183,0.990396,0.0151648,-0.0214891,0.970715,0.007844,-0.0068,0.994696,-0.485838,0,0,-0.384798,0.320608,0,-0.494927,0.339193,0,
1468176069001381,-0.00585938,-0.019043,0.911133,0.005856,0.013908,0.98454,0.00784063,-0.031743,0.974133,0.001256,-0.011192,0.98884,-0.457724,0,0,-0.368993,0.31687,0,-0.491098,0.33279,0,
1468176069007443,-0.00683594,-0.0214844,0.918457,-0.002196,0.008784,0.98088,0.00686406,-0.0341844,0.981457,-0.006796,-0.016316,0.98518,-0.413089,0,0,-0.3618,0.319318,0,-0.488307,0.330138,0,
1468176069013502,-0.0322266,-0.0336914,0.934082,-0.016836,-0.004392,0.987468,-0.0185266,-0.0463914,0.997082,-0.021436,-0.029492,0.991768,-0.334429,0.298085,0,-0.359076,0.32687,0,-0.48368,0.332738,0,
1468176069019561,-0.0351562,-0.0356445,0.926758,-0.011712,-0.011712,1.0043,-0.0214562,-0.0483445,0.989758,-0.016312,-0.036812,1.0086,0,0.363104,0,-0.357305,0.338368,0,-0.47797,0.337017,0,
1468176069025627,-0.0205078,-0.0419922,0.939453,-0.001464,-0.01098,0.990396,-0.00680781,-0.0546922,1.00245,-0.006064,-0.03608,0.994696,0,0.39915,0,-0.347101,0.336125,0,-0.471521,0.340982,0,
1468176069031689,-0.0185547,-0.0625,0.913574,-0.004392,-0.0183,0.978684,-0.00485469,-0.0752,0.976574,-0.008992,-0.0434,0.982984,0,0.421253,0,-0.325107,0.327794,0,-0.461989,0.345821,0,
1468176069037750,0.00292969,-0.0546875,0.907227,0.004392,-0.013908,0.958188,0.0166297,-0.0673875,0.970227,-0.000208,-0.039008,0.962488,0,0.402613,0,-0.308484,0.312463,0,-0.453056,0.347289,0,
1468176069043813,0.0234375,-0.0527344,0.859863,0.027816,-0.026352,0.931836,0.0371375,-0.0654344,0.922863,0.023216,-0.051452,0.936136,0,0.299825,0,0,0,0,-0.444287,0.346189,0,
1468176069049870,0.0273438,-0.0400391,0.862305,0.043188,-0.013176,0.92964,0.0410438,-0.0527391,0.925305,0.038588,-0.038276,0.93394,0,0,-0.366308,0,0,0,-0.436301,0.343646,0,
1468176069055929,0.0336914,-0.043457,0.873047,0.038064,0.002928,0.931836,0.0473914,-0.056157,0.936047,0.033464,-0.022172,0.936136,0,0,-0.488868,0,0,0,-0.428908,0.339903,0,
1468176069061988,0.0400391,-0.0185547,0.873535,0.032208,0.016836,0.946476,0.0537391,-0.0312547,0.936535,0.027608,-0.008264,0.950776,0,0,-0.559639,0,0,0,-0.42619,0.333599,0,
1468176069068048,0.0380859,-0.0078125,0.893555,0.026352,0.013176,0.960384,0.0517859,-0.0205125,0.956555,0.021752,-0.011924,0.964684,0,0,-0.570653,0,0,0,-0.426482,0.32673,0,
1468176069074106,0.0117188,-0.00878906,0.942383,0.024156,0.006588,0.999912,0.0254188,-0.0214891,1.00538,0.019556,-0.018512,1.00421,0,0,-0.422631,0,0,0,-0.427369,0.321717,0,
